price,square_feet,bedrooms,bathrooms,cat_apart,cat_home,cat_short,clubhouse,fireplace,gated,balcony,sport,gym,pool,parking,laundry,tv,elevator,wood_floor,pets_allowed,metro_area,source,id
2395,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639507
1925,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668632913
1695,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639323
1249,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5648141376
1175,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636930
1150,875,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5659915859
980,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668639943
975,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668640222
950,875,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594901
995,876,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listedbuy,5668251211
1295,877,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633297
2195,878,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5648143803
1002,878,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668627681
2350,880,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668626706
1675,880,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668631184
1440,880,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664583645
1125,880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668643363
925,880,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668628810
850,880,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668618882
665,880,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639796
1250,881,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639304
1500,882,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668641591
1930,884,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5509243830
1400,884,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509177793
950,884,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668629166
1545,885,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668627875
1550,886,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635717
1400,886,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664583648
1400,886,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664598470
1095,886,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentdigs,5508839599
980,886,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668616557
1585,888,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668642390
5100,890,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636568
3395,890,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5664592678
1835,890,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5664575879
1725,890,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668634462
1440,890,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668637626
1000,890,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668637336
705,890,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668632980
1900,891,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5659901651
725,891,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627780
1460,892,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508820907
972,892,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668631756
2195,894,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668632820
1595,894,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636057
909,894,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627538
2995,895,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5659916336
1495,895,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635968
664,895,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668632909
2395,896,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5668637809
1909,896,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509193172
1795,896,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668628494
875,896,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639489
1600,897,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638431
4995,900,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668631241
4769,900,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5668627052
3175,900,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5648143263
2837,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668628375
2800,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664597544
2795,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668639857
2690,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628407
2599,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5668626424
2445,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668639841
2395,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668636211
2298,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668632716
2100,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668640336
2100,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5642367434
1825,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5653585759
1795,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636839
1725,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668639882
1710,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,realrentals,5668226384
1700,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5642357980
1675,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664597269
1639,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5508870647
1600,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5664597573
1550,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5664598088
1500,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628335
1475,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508987239
1350,900,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664597877
1329,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668641852
1300,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668634508
1300,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5509164237
1299,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5659919337
1275,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668641566
1250,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636449
1250,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668631861
1200,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664596932
1075,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668641746
1035,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668643101
1030,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664582915
1025,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664596478
999,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668638567
995,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668642755
935,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635795
899,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668619311
890,900,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664594723
850,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664578411
850,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594370
848,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633015
825,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635991
825,900,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668626258
815,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668633759
800,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639277
800,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668630542
780,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628982
700,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668637932
695,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668634326
695,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639553
675,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627732
650,900,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668632832
645,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635349
625,900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664590452
874,901,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508693080
850,901,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668617532
1250,902,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668639051
1225,902,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668640569
845,902,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594525
700,902,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664592555
1730,903,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,realrentals,5668225138
1300,903,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668643105
1240,903,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,realrentals,5668227011
2859,905,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636875
1240,905,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636556
1700,906,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668634782
1175,906,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594957
730,906,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668616768
1369,907,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664597445
1010,908,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668625855
1095,909,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594490
1750,910,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668643137
1949,911,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668629901
1145,912,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628920
1045,912,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664585003
895,912,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5659917491
790,912,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5659918254
1795,913,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638856
2295,915,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635808
1650,915,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635564
1300,915,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5508752793
565,915,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668634944
2199,916,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664598513
1300,916,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668637513
1900,917,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5659898702
1295,917,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633895
2495,918,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664598264
1250,918,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668637293
750,918,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664598194
2700,920,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594421
2065,920,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509076533
2050,920,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639235
950,920,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668638695
1565,921,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668622339
1195,921,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639605
1850,923,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668633292
1713,923,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639479
2020,925,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5668615647
1295,925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668634755
1250,925,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639424
1150,925,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628423
900,925,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635958
875,925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664596707
775,925,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5633599962
679,925,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628855
1550,926,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668628778
3050,927,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5664595871
1435,929,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668633204
2010,930,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668617066
1700,930,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668640972
1275,930,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664597323
1200,930,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635443
1150,930,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668629742
1100,930,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664576486
1035,930,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664583414
1000,930,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668630560
895,930,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5659918244
1740,931,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668629706
1225,931,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5648142914
1295,932,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668634939
2600,933,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668626857
2195,933,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639540
895,933,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5642355380
1495,934,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594830
999,935,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635207
950,935,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668638692
835,935,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668632785
811,935,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633017
2050,936,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668631879
1676,936,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668629437
1450,936,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668640072
945,936,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635070
850,936,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636339
1605,937,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5509009094
1600,938,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5659895409
1595,938,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635971
1485,938,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638673
1050,938,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664583320
1900,939,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638617
1325,940,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628644
1190,940,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627768
1135,940,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5508763369
625,940,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635770
1415,941,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668623176
2400,942,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668640771
1367,943,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664594483
1795,944,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633264
1495,944,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668632885
1100,944,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627985
1825,945,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentdigs,5508767045
1400,945,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5659918374
1245,946,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5648140817
1240,946,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664597484
1300,947,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638578
1775,948,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664583545
1595,948,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509147055
3565,949,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rentlingo,5668625840
1635,949,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668630686
1289,949,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664598057
3198,950,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668643004
2325,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668628887
2300,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668636543
2215,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668637173
1725,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668632971
1495,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668640872
1475,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668632669
1425,950,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664596850
1400,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635540
1399,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664598019
1380,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664581850
1350,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664597187
1300,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentdigs,5509036396
1250,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633023
1200,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668640298
1095,950,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668642394
1090,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627786
1009,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639468
1009,950,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668616586
995,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635818
995,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628915
970,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628917
958,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5659919003
895,950,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668635593
880,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664590026
880,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5664590496
875,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638878
875,950,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668639653
825,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668633603
795,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668633624
775,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668636823
749,950,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668627347
550,950,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668640527
545,950,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5668635738
3649,951,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,rentlingo,5668627860
2195,951,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668634443
1300,952,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rentlingo,5659919663
1250,952,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638718
875,952,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668638352
820,953,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5668628030
1395,954,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rentlingo,5664597772
